date,figure,fyear,measure,period,type,value
2013-03-31,common-outstanding-diluted,2013.0,period,TTM-6,common,1587395680
2013-03-31,common-outstanding-diluted,2013.0,period,Q1,common,1476678931
2012-12-31,common-outstanding-diluted,2012.0,period,TTM-6.25,common,1687226641
2012-12-31,common-outstanding-diluted,2012.0,period,FY,common,1687226641
2012-12-31,common-outstanding-diluted,2012.0,period,Q4,common,1473687063
2012-12-31,common-outstanding-diluted,2012.0,period,H2,common,1558094657
2012-09-30,common-outstanding-diluted,2012.0,period,TTM-6.5,common,1794412645
2012-09-30,common-outstanding-diluted,2012.0,period,9M,common,1757984154
2012-09-30,common-outstanding-diluted,2012.0,period,Q3,common,1642502251
2012-06-30,common-outstanding-diluted,2012.0,period,TTM-6.75,common,1858978999
2012-06-30,common-outstanding-diluted,2012.0,period,H1,common,1816358625
2012-06-30,common-outstanding-diluted,2012.0,period,Q2,common,1756714475
2012-03-31,common-outstanding-diluted,2012.0,period,TTM-7,common,1878993259
2012-03-31,common-outstanding-diluted,2012.0,period,Q1,common,1876002775
2011-12-31,common-outstanding-diluted,2011.0,period,TTM-7.25,common,1799458497
2011-12-31,common-outstanding-diluted,2011.0,period,FY,common,1799458497
2011-12-31,common-outstanding-diluted,2011.0,period,Q4,common,1903698118
2011-12-31,common-outstanding-diluted,2011.0,period,H2,common,1900915693
2011-09-30,common-outstanding-diluted,2011.0,period,TTM-7.5,common,1359224340
2011-09-30,common-outstanding-diluted,2011.0,period,9M,common,1765905779
2011-09-30,common-outstanding-diluted,2011.0,period,Q3,common,1899500628
2011-06-30,common-outstanding-diluted,2011.0,period,TTM-7.75,common,917765437
2011-06-30,common-outstanding-diluted,2011.0,period,H1,common,1698001301
2011-06-30,common-outstanding-diluted,2011.0,period,Q2,common,1836771513
2011-03-31,common-outstanding-diluted,2011.0,period,TTM-8,common,492183978
2011-03-31,common-outstanding-diluted,2011.0,period,Q1,common,1557863729
2010-12-31,common-outstanding-diluted,2010.0,period,TTM-8.25,common,136649280
2010-12-31,common-outstanding-diluted,2010.0,period,FY,common,136649280
2010-12-31,common-outstanding-diluted,2010.0,period,Q4,common,139180022
2010-12-31,common-outstanding-diluted,2010.0,period,H2,common,137491247
2010-09-30,common-outstanding-diluted,2010.0,period,TTM-8.5,common,-33833940460918
2010-09-30,common-outstanding-diluted,2010.0,period,9M,common,135855328
2010-09-30,common-outstanding-diluted,2010.0,period,Q3,common,135879125
2010-06-30,common-outstanding-diluted,2010.0,period,TTM-8.75,common,-33833940584665
2010-06-30,common-outstanding-diluted,2010.0,period,H1,common,135807313
2010-06-30,common-outstanding-diluted,2010.0,period,Q2,common,135813034
2010-03-31,common-outstanding-diluted,2010.0,period,TTM-9,common,135442914
2010-03-31,common-outstanding-diluted,2010.0,period,Q1,common,135724939
2009-12-31,common-outstanding-diluted,2009.0,period,TTM-9.25,common,135324896
2009-12-31,common-outstanding-diluted,2009.0,period,FY,common,135324896
2009-12-31,common-outstanding-diluted,2009.0,period,Q4,common,-135336169409657
2009-12-31,common-outstanding-diluted,2009.0,period,H2,common,-135267464350208
2009-09-30,common-outstanding-diluted,2009.0,period,TTM-9.5,common,135172107
2009-09-30,common-outstanding-diluted,2009.0,period,9M,common,135276345
2009-09-30,common-outstanding-diluted,2009.0,period,Q3,common,135456372
2009-06-30,common-outstanding-diluted,2009.0,period,TTM-9.75,common,67633935007124
2009-06-30,common-outstanding-diluted,2009.0,period,H1,common,135267735000000
2009-06-30,common-outstanding-diluted,2009.0,period,Q2,common,135336440000000
2009-03-31,common-outstanding-diluted,2009.0,period,TTM-10,common,32562285320341
2009-03-31,common-outstanding-diluted,2009.0,period,Q1,common,135252869
2008-12-31,common-outstanding-diluted,2008.0,period,FY,common,131714245
2008-12-31,common-outstanding-diluted,2008.0,period,Q4,common,134859394
2008-12-31,common-outstanding-diluted,2008.0,period,H2,common,-128731975571510
2008-09-30,common-outstanding-diluted,2008.0,period,9M,common,130665862
2008-09-30,common-outstanding-diluted,2008.0,period,Q3,common,135169101
2008-06-30,common-outstanding-diluted,2008.0,period,H1,common,128732239000000
2008-06-30,common-outstanding-diluted,2008.0,period,Q2,common,130248736000000
2008-03-31,common-outstanding-diluted,2008.0,period,Q1,common,127215742000000
2007-12-31,common-outstanding-diluted,2007.0,period,FY,common,129901035
