date,figure,fyear,measure,period,type,value
2013-06-30,common-outstanding-diluted,2013.0,period,H1,common,663000000
2013-06-30,common-outstanding-diluted,2013.0,period,Q2,common,663000000
2013-03-31,common-outstanding-diluted,2013.0,period,TTM-6,common,661500000
2013-03-31,common-outstanding-diluted,2013.0,period,Q1,common,662000000
2012-12-31,common-outstanding-diluted,2012.0,period,TTM-6.25,common,662000000
2012-12-31,common-outstanding-diluted,2012.0,period,FY,common,662000000
2012-12-31,common-outstanding-diluted,2012.0,period,Q4,common,662000000
2012-12-31,common-outstanding-diluted,2012.0,period,H2,common,661000000
2012-09-30,common-outstanding-diluted,2012.0,period,TTM-6.5,common,659000000
2012-09-30,common-outstanding-diluted,2012.0,period,9M,common,662000000
2012-09-30,common-outstanding-diluted,2012.0,period,Q3,common,661000000
2012-06-30,common-outstanding-diluted,2012.0,period,TTM-6.75,common,664500000
2012-06-30,common-outstanding-diluted,2012.0,period,H1,common,662000000
2012-06-30,common-outstanding-diluted,2012.0,period,Q2,common,661000000
2012-03-31,common-outstanding-diluted,2012.0,period,TTM-7,common,659500000
2012-03-31,common-outstanding-diluted,2012.0,period,Q1,common,663000000
2011-12-31,common-outstanding-diluted,2011.0,period,TTM-7.25,common,654000000
2011-12-31,common-outstanding-diluted,2011.0,period,FY,common,654000000
2011-12-31,common-outstanding-diluted,2011.0,period,Q4,common,650000000
2011-12-31,common-outstanding-diluted,2011.0,period,H2,common,670000000
2011-09-30,common-outstanding-diluted,2011.0,period,TTM-7.5,common,651750000
2011-09-30,common-outstanding-diluted,2011.0,period,9M,common,655000000
2011-09-30,common-outstanding-diluted,2011.0,period,Q3,common,684000000
2011-06-30,common-outstanding-diluted,2011.0,period,TTM-7.75,common,642250000
2011-06-30,common-outstanding-diluted,2011.0,period,H1,common,641000000
2011-06-30,common-outstanding-diluted,2011.0,period,Q2,common,641000000
2011-03-31,common-outstanding-diluted,2011.0,period,TTM-8,common,643250000
2011-03-31,common-outstanding-diluted,2011.0,period,Q1,common,641000000
2010-12-31,common-outstanding-diluted,2010.0,period,TTM-8.25,common,644000000
2010-12-31,common-outstanding-diluted,2010.0,period,FY,common,644000000
2010-12-31,common-outstanding-diluted,2010.0,period,Q4,common,642000000
2010-12-31,common-outstanding-diluted,2010.0,period,H2,common,644000000
2010-09-30,common-outstanding-diluted,2010.0,period,TTM-8.5,common,644000000
2010-09-30,common-outstanding-diluted,2010.0,period,9M,common,644000000
2010-09-30,common-outstanding-diluted,2010.0,period,Q3,common,645000000
2010-06-30,common-outstanding-diluted,2010.0,period,TTM-8.75,common,644000000
2010-06-30,common-outstanding-diluted,2010.0,period,H1,common,644000000
2010-06-30,common-outstanding-diluted,2010.0,period,Q2,common,645000000
2010-03-31,common-outstanding-diluted,2010.0,period,TTM-9,common,643750000
2010-03-31,common-outstanding-diluted,2010.0,period,Q1,common,644000000
2009-12-31,common-outstanding-diluted,2009.0,period,TTM-9.25,common,644000000
2009-12-31,common-outstanding-diluted,2009.0,period,FY,common,644000000
2009-12-31,common-outstanding-diluted,2009.0,period,Q4,common,644000000
2009-12-31,common-outstanding-diluted,2009.0,period,H2,common,644000000
2009-09-30,common-outstanding-diluted,2009.0,period,9M,common,644000000
2009-09-30,common-outstanding-diluted,2009.0,period,Q3,common,644000000
2009-06-30,common-outstanding-diluted,2009.0,period,H1,common,644000000
2009-06-30,common-outstanding-diluted,2009.0,period,Q2,common,643000000
2009-03-31,common-outstanding-diluted,2009.0,period,Q1,common,645000000
2008-12-31,common-outstanding-diluted,2008.0,period,FY,common,646000000
